collection;issn_scielo;journal;title;doc_type;pid;doi;doi_prefix;version;pub_year;has_doi;no_doi;doi_found;doi_not_found
scl;0102-7638;Brazilian Journal of Cardiovascular Surgery;An overview of basic research articles recently published by Clinics;research-article;S0102-76382011000400034;10.1590/S0102-76382011000400034;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Editorial;editorial;S0102-79722011000100001;10.1590/S0102-79722011000100001;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Associações entre auto-eficácia para atividades ocupacionais e interesses em adolescentes;research-article;S0102-79722011000100002;10.1590/S0102-79722011000100002;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Rorschach and the WAIS-III after one and two years of psychotherapy;research-article;S0102-79722011000100003;10.1590/S0102-79722011000100003;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;O desenvolvimento de noções temporais através da linguagem;research-article;S0102-79722011000100010;10.1590/S0102-79722011000100010;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Estudos de confiabilidade e validade do questionário de respostas socialmente habilidosas versão para pais - QRSH-Pais;research-article;S0102-79722011000200003;10.1590/S0102-79722011000200003;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Estudo da adaptação e aplicabilidade do questionário perfil de atividades de Adelaide em idosos de uma comunidade Nipo-Brasileira;research-article;S0102-79722011000200005;10.1590/S0102-79722011000200005;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Salud en la adolescencia: propiedades psicométricas del perfil de salud y enfermedad (CHIP-AE) en adolescentes chilenos;research-article;S0102-79722011000200006;10.1590/S0102-79722011000200006;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Impact of autologous hematopoietic stem cell transplantation on the quality of life of type 1 diabetes mellitus patients;research-article;S0102-79722011000200007;10.1590/S0102-79722011000200007;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Coping strategies and caregiver's anxiety in pediatric oncohematology;research-article;S0102-79722011000200008;10.1590/S0102-79722011000200008;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Processo adolescente e saúde positiva: âmbitos afectivo e cognitivo;research-article;S0102-79722011000200009;10.1590/S0102-79722011000200009;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;A relação entre a qualidade da vinculação à mãe e o desenvolvimento da competência social em crianças de idade pré escolar;research-article;S0102-79722011000200010;10.1590/S0102-79722011000200010;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Limites e possibilidades da identificação de risco de autismo no primeiro ano de vida;research-article;S0102-79722011000200011;10.1590/S0102-79722011000200011;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Mães adolescentes: adaptação aos múltiplos papéis e a importância da vinculação;research-article;S0102-79722011000200012;10.1590/S0102-79722011000200012;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Passos e listas na investigação do priming ortográfico;research-article;S0102-79722011000200017;10.1590/S0102-79722011000200017;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Desenho da figura humana: análise da prevalência de indicadores para avaliação emocional;research-article;S0102-79722011000300001;10.1590/S0102-79722011000300001;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Estudo longitudinal das habilidades intelectuais de idosos avaliados com a WAIS-III;research-article;S0102-79722011000300002;10.1590/S0102-79722011000300002;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Imagem corporal e características de personalidade de mulheres solicitantes de cirurgia plástica estética;research-article;S0102-79722011000300003;10.1590/S0102-79722011000300003;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Abordagem profunda e abordagem superficial à aprendizagem: diferentes perspectivas do rendimento escolar;research-article;S0102-79722011000300004;10.1590/S0102-79722011000300004;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Motivações para responder sem preconceito: evidências de uma medida frente a gays e lésbicas;research-article;S0102-79722011000300006;10.1590/S0102-79722011000300006;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Ajustamento diádico e satisfação conjugal: correlações entre os domínios de duas escalas de avaliação da conjugalidade;research-article;S0102-79722011000300007;10.1590/S0102-79722011000300007;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Subjective well-being in socially vulnerable children and adolescents;research-article;S0102-79722011000300008;10.1590/S0102-79722011000300008;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Attentional performance and executive functions in children with learning difficulties;research-article;S0102-79722011000400008;10.1590/S0102-79722011000400008;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Crenças e práticas de cuidado entre mães residentes em capitais e pequenas cidades Brasileiras;research-article;S0102-79722011000400009;10.1590/S0102-79722011000400009;10.1590;html;2011;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Diferentes olhares em relação a uma criança com múltiplos diagnósticos: estabilidade ou possibilidade de mudança?;research-article;S0102-79722011000400012;10.1590/S0102-79722011000400012;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Apresentação;editorial;S0103-20702011000100001;10.1590/S0103-20702011000100001;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;A subjetividade no trabalho em questão;book-review;S0103-20702011000100002;10.1590/S0103-20702011000100002;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Sale boulot: uma janela sobre o mais colossal trabalho sujo da história (uma visão no laboratório francês do sofrimento social);book-review;S0103-20702011000100003;10.1590/S0103-20702011000100003;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;"O trabalho em causa na ""epidemia depressiva""";book-review;S0103-20702011000100004;10.1590/S0103-20702011000100004;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Corpos em rebelião e o sofrimento-resistência: adolescentes em conflito com a lei;book-review;S0103-20702011000100005;10.1590/S0103-20702011000100005;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Mal-estar, sofrimento e sintoma: releitura da diagnóstica lacaniana a partir do perspectivismo animista;book-review;S0103-20702011000100006;10.1590/S0103-20702011000100006;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;O social e suas vicissitudes na psicanálise lacaniana;book-review;S0103-20702011000100007;10.1590/S0103-20702011000100007;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Experiência individual e objetividade em Minima moralia;book-review;S0103-20702011000100008;10.1590/S0103-20702011000100008;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Heidegger, Agamben e o animal;book-review;S0103-20702011000100010;10.1590/S0103-20702011000100010;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;O conceito de alienação no jovem Marx;book-review;S0103-20702011000100011;10.1590/S0103-20702011000100011;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Um crítico no redemoinho;research-article;S0103-20702011000200004;10.1590/S0103-20702011000200004;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Crítica, combate e deriva do campo literário em Alceu Amoroso Lima;research-article;S0103-20702011000200005;10.1590/S0103-20702011000200005;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;A Pequena história da literatura Brasileira: provocação ao modernismo;research-article;S0103-20702011000200006;10.1590/S0103-20702011000200006;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Entrevista com Davi Arrigucci Jr;editorial;S0103-20702011000200007;10.1590/S0103-20702011000200007;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Modernismo e regionalismo no Brasil: entre inovação e tradição;research-article;S0103-20702011000200008;10.1590/S0103-20702011000200008;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Estado e PCC em meio às tramas do poder arbitrário nas prisões;research-article;S0103-20702011000200009;10.1590/S0103-20702011000200009;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Conflitos e parcerias em torno de projetos socioambientais;research-article;S0103-20702011000200010;10.1590/S0103-20702011000200010;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;A categoria trabalho no capitalismo contemporâneo;research-article;S0103-20702011000200011;10.1590/S0103-20702011000200011;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Riscos ocupacionais da imagiologia: estudo de caso num hospital português;research-article;S0103-20702011000200012;10.1590/S0103-20702011000200012;10.1590;html;2011;1;0;0;1
scl;0103-2070;Tempo Social;Ralf Darendorf (1929-2009): réquiem para um sociólogo liberal;research-article;S0103-20702011000200013;10.1590/S0103-20702011000200013;10.1590;html;2011;1;0;0;1
scl;0103-5053;Journal of the Brazilian Chemical Society;Determination of p-phenylenediamine by perturbation of a non-equilibrium stationary state in the B-Z reaction;research-article;S0103-50532011000400006;10.1590/S0103-50532011000400006;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Inflação pró-pobre no Brasil do Real: uma análise regional;research-article;S1413-80502011000100005;10.1590/S1413-80502011000100005;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;The role of firm and territory in innovative activities in Brazilian post-opening economy;research-article;S1413-80502011000100006;10.1590/S1413-80502011000100006;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Argentina's default and the lack of dire consequences;research-article;S1413-80502011000100007;10.1590/S1413-80502011000100007;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Modelo de Cagan e quebras estruturais: evidências para o Brasil (1970-94);research-article;S1413-80502011000200001;10.1590/S1413-80502011000200001;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Ciclos políticos eleitorais e a interação espacial de políticas fiscais entre os municípios brasileiros;research-article;S1413-80502011000200005;10.1590/S1413-80502011000200005;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;An investigation on the role of institutions for income and growth models;research-article;S1413-80502011000300001;10.1590/S1413-80502011000300001;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;O papel da tributação diferenciada dos combustíveis no desenvolvimento econômico do estado de São Paulo;research-article;S1413-80502011000300002;10.1590/S1413-80502011000300002;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Metas de inflação e estrutura a termo das taxas de juros no Brasil;research-article;S1413-80502011000300003;10.1590/S1413-80502011000300003;10.1590;html;2011;1;0;0;1
scl;1413-8050;Economia Aplicada;Produtividade e convergência entre estados brasileiros: exercícios de decomposição setorial;research-article;S1413-80502011000300004;10.1590/S1413-80502011000300004;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Wolbachia screening in spiders and assessment of horizontal transmission between predator and prey;research-article;S1519-566X2011000200002;10.1590/S1519-566X2011000200002;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Feeding patterns of the aquatic grasshopper Cornops aquaticum (Bruner) (Orthoptera: Acrididae) in the middle Paraná river, Argentina;research-article;S1519-566X2011000200003;10.1590/S1519-566X2011000200003;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;The importance of odor in nest site selection by a lodger bee, Centris Bicornuta Mocsáry (Hymenoptera: Apidae) in the dry forest of Costa Rica;research-article;S1519-566X2011000200004;10.1590/S1519-566X2011000200004;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Phylogenetic relationships of the genus Hoplia Illiger (Scarabaeidae: Hopliinae);research-article;S1519-566X2011000200010;10.1590/S1519-566X2011000200010;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Influência da densidade de ovos de Diaphania hyalinata (L.) (Lepidoptera: Crambidae) na capacidade de parasitismo de Trichogramma exiguum Pinto & Platner e Trichogramma pretiosum Riley (Hymenoptera: Trichogrammatidae);research-article;S1519-566X2011000200013;10.1590/S1519-566X2011000200013;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Laboratory and field evaluation of Metarhizium anisopliae var. anisopliae for controlling subterranean termites;research-article;S1519-566X2011000200014;10.1590/S1519-566X2011000200014;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Differential susceptibility of adults and nymphs of Blattella germanica (L.) (Blattodea: Blattellidae) to infection by Metarhizium anisopliae and assessment of delivery strategies;research-article;S1519-566X2011000300010;10.1590/S1519-566X2011000300010;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Toxicity of ethanolic extracts from Lippia origanoides and Gliricidia sepium to Tetranychus cinnabarinus (Boisduval) (Acari: Tetranychidae);research-article;S1519-566X2011000300011;10.1590/S1519-566X2011000300011;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Antibiosis and antixenosis of six commonly produced potato cultivars to the green peach aphid, Myzus persicae Sulzer (Hemiptera: Aphididae);research-article;S1519-566X2011000300012;10.1590/S1519-566X2011000300012;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Induction of insect plant resistance to the spittlebug Mahanarva fimbriolata Stål (Hemiptera: Cercopidae) in sugarcane by silicon application;research-article;S1519-566X2011000300013;10.1590/S1519-566X2011000300013;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Oviposition behavior of Grapholita molesta Busck (Lepidoptera: Tortricidae) at different temperatures;research-article;S1519-566X2011000400001;10.1590/S1519-566X2011000400001;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Haplotype identification within Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae) corn and rice strains from Colombia;research-article;S1519-566X2011000400002;10.1590/S1519-566X2011000400002;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Flower-visiting insects of five tree species in a restored area of semideciduous seasonal forest;research-article;S1519-566X2011000400003;10.1590/S1519-566X2011000400003;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Cage and field assessments of Beauveria bassiana-based Mycoinsecticides for Myzus persicae Sulzer (Hemiptera: Aphididae) control in cabbage;research-article;S1519-566X2011000400010;10.1590/S1519-566X2011000400010;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Host quality of different aphid species for rearing Diaeretiella rapae (McIntosh) (Hymenoptera: Braconidae);research-article;S1519-566X2011000400011;10.1590/S1519-566X2011000400011;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Nível de dano econômico para formigas-cortadeiras em função do índice de produtividade florestal de eucaliptais em uma região de Mata Atlântica;research-article;S1519-566X2011000400012;10.1590/S1519-566X2011000400012;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Development and survival of the diamondback moth, Plutella xylostella (L.) (Lepidoptera: Yponomeutidae) as a function of temperature: effect on the number of generations in tropical and subtropical regions;research-article;S1519-566X2011000500003;10.1590/S1519-566X2011000500003;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Do leaf-litter attributes affect the richness of leaf-litter ants?;research-article;S1519-566X2011000500004;10.1590/S1519-566X2011000500004;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Barbadocladius Cranston & Krosch, a new genus of Orthocladiinae (Diptera: Chironomidae) from South America;research-article;S1519-566X2011000500007;10.1590/S1519-566X2011000500007;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;New mariner elements in Anastrepha species (Diptera: Tephritidae);research-article;S1519-566X2011000500008;10.1590/S1519-566X2011000500008;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;A new species group of the genus Epicauta dejean of southern south america, the bella group (Coleoptera: Meloidae);research-article;S1519-566X2011000500009;10.1590/S1519-566X2011000500009;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;A morphometric and molecular study of Anastrepha pickeli Lima (Diptera: Tephritidae);research-article;S1519-566X2011000500010;10.1590/S1519-566X2011000500010;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Riethia manauara n. sp., an Amazonian Chironomid (Diptera: Chironomidae) from Brazil;research-article;S1519-566X2011000500011;10.1590/S1519-566X2011000500011;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Plasmid patterns of efficient and inefficient strains of Bacillus thuringiensis against Spodoptera frugiperda (J.E. Smith) (Lepidoptera: Noctuidae);research-article;S1519-566X2011000500012;10.1590/S1519-566X2011000500012;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Cost-effectiveness of integrated pest management compared with insecticidal spraying against the German cockroach in apartment buildings;research-article;S1519-566X2011000500013;10.1590/S1519-566X2011000500013;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Infestation of cassava genotypes by Neosilba perezi (Romero & Ruppell) (Diptera: Lonchaeidae);research-article;S1519-566X2011000500014;10.1590/S1519-566X2011000500014;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Natural incidence of egg parasitoids of Edessa meditabunda (F.) (Hemiptera: Pentatomidae) on Crotalaria spectabilis in Campo Novo do Parecis, MT, Brazil;research-article;S1519-566X2011000500015;10.1590/S1519-566X2011000500015;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Record of Podisus nigrispinus (Dallas) (Hemiptera: Pentatomidae) preying on Metrogaleruca obscura degeer (Coleoptera: Chrysomelidae);research-article;S1519-566X2011000500016;10.1590/S1519-566X2011000500016;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;First record of the olive bud mite Oxycenus maxwelli (Keifer) (Acari: Eriophyidae) from Brazil;research-article;S1519-566X2011000500017;10.1590/S1519-566X2011000500017;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;First host plant record for Pero obtusaria prout (Lepidoptera: Geometridae);research-article;S1519-566X2011000500018;10.1590/S1519-566X2011000500018;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Influence of previous experience on the preference, food utilization and performance of Ascia monuste orseis wild larvae (Godart) (Lepidoptera: Pieridae) for three different hosts;research-article;S1519-566X2011000600001;10.1590/S1519-566X2011000600001;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Fauna and stratification of male orchid bees (Hymenoptera: Apidae) and their preference for odor baits in a forest fragment;research-article;S1519-566X2011000600002;10.1590/S1519-566X2011000600002;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;First record of Alloxysta Förster (Hymenoptera: Figitidae) from Costa Rica, with description of four new species;research-article;S1519-566X2011000600009;10.1590/S1519-566X2011000600009;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;Description of the female of Navicordulia aemulatrix Pinto & Lamas and additional notes on the male (Odonata: Corduliidae);research-article;S1519-566X2011000600010;10.1590/S1519-566X2011000600010;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;An invasive pentatomid pest in Argentina: neotropical brown stink bug, Euschistus heros (F.) (Hemiptera: Pentatomidae);research-article;S1519-566X2011000600011;10.1590/S1519-566X2011000600011;10.1590;html;2011;1;0;0;1
scl;1519-566X;Neotropical Entomology;First record of Anastrepha serpentina (Wiedemann) (Diptera: Tephritidae) in citrus in Brazil;research-article;S1519-566X2011000600012;10.1590/S1519-566X2011000600012;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Editorial;editorial;S1678-31662011000100001;10.1590/S1678-31662011000100001;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;O que é uma normatividade vital? Saúde e doença a partir de Georges Canguilhem;research-article;S1678-31662011000100002;10.1590/S1678-31662011000100002;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;As classificações psiquiátricas e a herança mórbida;research-article;S1678-31662011000100003;10.1590/S1678-31662011000100003;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;A metáfora psicológica de Sigmund Freud: neurologia, psicologia e metapsicologia na fundamentação da psicanálise;research-article;S1678-31662011000100004;10.1590/S1678-31662011000100004;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Editorial;research-article;S1678-31662011000200001;10.1590/S1678-31662011000200001;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Estrutura e função das imagens na ciência e na arte: entre a síntese e o holismo da forma, da força e da perturbação;research-article;S1678-31662011000200002;10.1590/S1678-31662011000200002;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;A evidência visual na ciência;research-article;S1678-31662011000200003;10.1590/S1678-31662011000200003;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Sobre o nascimento da ciência moderna: estudo iconográfico das lições de anatomia de Mondino a Vesalius;research-article;S1678-31662011000200004;10.1590/S1678-31662011000200004;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Editorial;editorial;S1678-31662011000300001;10.1590/S1678-31662011000300001;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;O intelectual público, a ética republicana e a fratura do éthos da ciência;research-article;S1678-31662011000300002;10.1590/S1678-31662011000300002;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;A imparcialidade da ciência e as responsabilidades dos cientistas;research-article;S1678-31662011000300003;10.1590/S1678-31662011000300003;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Acerca de la vigencia del ideal de objetividad científica;research-article;S1678-31662011000300004;10.1590/S1678-31662011000300004;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Las raíces del programa adaptacionista;research-article;S1678-31662011000400001;10.1590/S1678-31662011000400001;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;La consolidación del programa adaptacionista;research-article;S1678-31662011000400002;10.1590/S1678-31662011000400002;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;La cloricia en anuros, análisis histórico de un carácter sistemático;research-article;S1678-31662011000400003;10.1590/S1678-31662011000400003;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;A construção da oposição entre Lamarck e Darwin e a vinculação de Nietzsche ao eugenismo;research-article;S1678-31662011000400004;10.1590/S1678-31662011000400004;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Vegetações artificiais: palingênese, árvores metálicas e plasmogenia;research-article;S1678-31662011000400005;10.1590/S1678-31662011000400005;10.1590;html;2011;1;0;0;1
scl;1678-3166;Scientiae Studia;Función como concepto teórico;research-article;S1678-31662011000400006;10.1590/S1678-31662011000400006;10.1590;html;2011;1;0;0;1
scl;1678-5878;Journal of the Brazilian Society of Mechanical Sciences and Engineering;Vehicle dynamic response due to pavement roughness;research-article;S1678-58782011000300005;10.1590/S1678-58782011000300005;10.1590;html;2011;1;0;0;1
scl;1678-5878;Journal of the Brazilian Society of Mechanical Sciences and Engineering;A Procedure for the Parametric Identification of Viscoelastic Dampers Accounting for Preload;research-article;S1678-58782011000300006;10.1590/S1678-58782011000300006;10.1590;html;2011;1;0;0;1
scl;1678-5878;Journal of the Brazilian Society of Mechanical Sciences and Engineering;Experimental investigation of horizontal gas-liquid slug flow by means of wire-mesh sensor;research-article;S1678-58782011000500005;10.1590/S1678-58782011000500005;10.1590;html;2011;1;0;0;1
scl;1678-5878;Journal of the Brazilian Society of Mechanical Sciences and Engineering;A new correlation for single and two-phase flow pressure drop in round tubes with twisted-tape inserts;research-article;S1678-58782011000500006;10.1590/S1678-58782011000500006;10.1590;html;2011;1;0;0;1
scl;1678-5878;Journal of the Brazilian Society of Mechanical Sciences and Engineering;Oil-water liquid flow rate determined from measured pressure drop and water hold-up in horizontal pipes;research-article;S1678-58782011000500008;10.1590/S1678-58782011000500008;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Integrity in scientific publication;editorial;S1678-91992011000200001;10.1590/S1678-91992011000200001;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Clinical and immunological aspects of envenomations by Bothrops snakes;research-article;S1678-91992011000200003;10.1590/S1678-91992011000200003;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Effects of Bothrops moojeni venom on Leishmania amazonensis promastigote forms;research-article;S1678-91992011000200005;10.1590/S1678-91992011000200005;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Antimicrobial activity of propolis and essential oils and synergism between these natural products;research-article;S1678-91992011000200006;10.1590/S1678-91992011000200006;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Knowledge and attitudes of health care workers from intensive care units regarding nosocomial transmission of influenza: a study on the immediate pre-pandemic period;research-article;S1678-91992011000200007;10.1590/S1678-91992011000200007;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Diagnosis of Giardia infections by PCR-based methods in children of an endemic area;research-article;S1678-91992011000200012;10.1590/S1678-91992011000200012;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;A new scenario of bioprospecting of Hymenoptera venoms through proteomic approach;review-article;S1678-91992011000300004;10.1590/S1678-91992011000300004;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Postprandial thermogenesis in Bothrops moojeni (Serpentes: Viperidae);research-article;S1678-91992011000300008;10.1590/S1678-91992011000300008;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Levels of interleukins 12 (IL-12) and 13 (IL-13), hepatitis B and C serology, and blood cultures among acute myeloid leukemia (AML) patients in Egypt;research-article;S1678-91992011000300009;10.1590/S1678-91992011000300009;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Assessment of Leishmania major and Leishmania braziliensis promastigote viability after photodynamic treatment with aluminum phthalocyanine tetrasulfonate (AlPcS4);research-article;S1678-91992011000300010;10.1590/S1678-91992011000300010;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Inflammatory response, parasite load and AgNOR expression in ear skin of symptomatic and asymptomatic Leishmania (Leishmania) chagasi infected dogs;research-article;S1678-91992011000300011;10.1590/S1678-91992011000300011;10.1590;html;2011;1;0;0;1
scl;1678-9199;Journal of Venomous Animals and Toxins including Tropical Diseases;Cell-free antigens from precocious Paracoccidioides brasiliensis culture induce a typical delayed-type hypersensitivity reaction;research-article;S1678-91992011000300012;10.1590/S1678-91992011000300012;10.1590;html;2011;1;0;0;1
scl;1806-6690;Revista Ciência Agronômica;Acúmulo e alocação de nutrientes em cana-de-açúcar;research-article;S1806-66902011000300002;10.1590/S1806-66902011000300002;10.1590;html;2011;1;0;0;1
scl;1806-6690;Revista Ciência Agronômica;Alterações químicas de um Neossolo Flúvico irrigado com águas salinas;research-article;S1806-66902011000300003;10.1590/S1806-66902011000300003;10.1590;html;2011;1;0;0;1
scl;1806-6690;Revista Ciência Agronômica;Épocas de poda em mandioca;research-article;S1806-66902011000300016;10.1590/S1806-66902011000300016;10.1590;html;2011;1;0;0;1
